,Unnamed: 0,Year,Song,Artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Popularity
73,73,,Panama (Remastered Album Version),Van Halen,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,74,2004.0,Let's Get It Started,Black Eyed Peas,0.0983,https://api.spotify.com/v1/audio-analysis/3qK8x4GZcIkzTz9JEqvIF5,0.784,217213,0.811,3qK8x4GZcIkzTz9JEqvIF5,0,11,0.186,-2.218,0,0.137,104.97,4,https://api.spotify.com/v1/tracks/3qK8x4GZcIkzTz9JEqvIF5,audio_features,spotify:track:3qK8x4GZcIkzTz9JEqvIF5,0.776,58
75,75,2000.0,Metal,Nine Inch Nails,0.153,https://api.spotify.com/v1/audio-analysis/5rrGRrNaqsPxMy5xZ8KOue,0.653,425250,0.363,5rrGRrNaqsPxMy5xZ8KOue,0.821,5,0.105,-13.414,1,0.0383,125.978,4,https://api.spotify.com/v1/tracks/5rrGRrNaqsPxMy5xZ8KOue,audio_features,spotify:track:5rrGRrNaqsPxMy5xZ8KOue,0.0379,31
76,76,,She Fell Away (2009 Digital Remaster),Nick Cave & The Bad Seeds,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,77,,Next Time,Nadine Renee,0.265,https://api.spotify.com/v1/audio-analysis/6CiIoP99xfVW0FRSXhB7wk,0.596,249382,0.591,6CiIoP99xfVW0FRSXhB7wk,0,2,0.0974,-6.86,1,0.034,84.031,4,https://api.spotify.com/v1/tracks/6CiIoP99xfVW0FRSXhB7wk,audio_features,spotify:track:6CiIoP99xfVW0FRSXhB7wk,0.278,7
78,78,1963.0,It's My Party,Lesley Gore,0.346,https://api.spotify.com/v1/audio-analysis/1Pq47iFLC5U7j8xeNiNcuS,0.692,140000,0.494,1Pq47iFLC5U7j8xeNiNcuS,0,9,0.0446,-11.662,1,0.0635,128.487,4,https://api.spotify.com/v1/tracks/1Pq47iFLC5U7j8xeNiNcuS,audio_features,spotify:track:1Pq47iFLC5U7j8xeNiNcuS,0.96,51
79,79,2001.0,Complicate It,Smartbomb,0.00169,https://api.spotify.com/v1/audio-analysis/4cFpTG1nXTikXoDersiQvE,0.566,233600,0.95,4cFpTG1nXTikXoDersiQvE,7.94e-06,0,0.307,-2.798,1,0.0631,132.031,4,https://api.spotify.com/v1/tracks/4cFpTG1nXTikXoDersiQvE,audio_features,spotify:track:4cFpTG1nXTikXoDersiQvE,0.826,0
80,80,2005.0,Monde De Fou,Suburbs,0.0241,https://api.spotify.com/v1/audio-analysis/11ket82JUfkfa0cpmBULkg,0.481,187240,0.916,11ket82JUfkfa0cpmBULkg,9.97e-05,1,0.057,-4.349,1,0.0449,183.701,4,https://api.spotify.com/v1/tracks/11ket82JUfkfa0cpmBULkg,audio_features,spotify:track:11ket82JUfkfa0cpmBULkg,0.846,0
81,81,,Opus a Satana (Part 2),Emperor,0.294,https://api.spotify.com/v1/audio-analysis/3kasIG8wtp5kb15Uitx13W,0.157,73053,0.568,3kasIG8wtp5kb15Uitx13W,0.753,9,0.405,-11.065,0,0.0387,89.966,4,https://api.spotify.com/v1/tracks/3kasIG8wtp5kb15Uitx13W,audio_features,spotify:track:3kasIG8wtp5kb15Uitx13W,0.0535,1
82,82,,This Melody (Live),Julien Clerc,0.309,https://api.spotify.com/v1/audio-analysis/1bMU4dfmXpWbsbgCc3zBR9,0.482,272707,0.664,1bMU4dfmXpWbsbgCc3zBR9,0,2,0.979,-9.322,1,0.0501,119.703,4,https://api.spotify.com/v1/tracks/1bMU4dfmXpWbsbgCc3zBR9,audio_features,spotify:track:1bMU4dfmXpWbsbgCc3zBR9,0.313,1
83,83,,I'm Gone This Time,Glen Campbell,0.105,https://api.spotify.com/v1/audio-analysis/3IYzAcVVCt8qe92YZUYA3y,0.655,143533,0.686,3IYzAcVVCt8qe92YZUYA3y,0,9,0.139,-10.978,1,0.0368,137.42,4,https://api.spotify.com/v1/tracks/3IYzAcVVCt8qe92YZUYA3y,audio_features,spotify:track:3IYzAcVVCt8qe92YZUYA3y,0.666,8
84,84,2002.0,You Feel Good All Over,T.G. Sheppard,0.758,https://api.spotify.com/v1/audio-analysis/4CuMRpnTojfGIcljtoeBi6,0.531,195627,0.287,4CuMRpnTojfGIcljtoeBi6,0.00473,5,0.172,-14.85,1,0.0304,80.659,3,https://api.spotify.com/v1/tracks/4CuMRpnTojfGIcljtoeBi6,audio_features,spotify:track:4CuMRpnTojfGIcljtoeBi6,0.337,11
85,85,1990.0,Indian Love Call,Slim Whitman,0.97,https://api.spotify.com/v1/audio-analysis/0WrIaFPKeJtGr1SUeKuYH9,0.242,190653,0.261,0WrIaFPKeJtGr1SUeKuYH9,0.000253,3,0.1,-7.895,1,0.0335,203.913,4,https://api.spotify.com/v1/tracks/0WrIaFPKeJtGr1SUeKuYH9,audio_features,spotify:track:0WrIaFPKeJtGr1SUeKuYH9,0.385,33
86,86,1999.0,You Can Still Be Free,Savage Garden,0.241,https://api.spotify.com/v1/audio-analysis/6meQO80LLQpNiGLfs2BFIh,0.457,258267,0.357,6meQO80LLQpNiGLfs2BFIh,6.79e-05,0,0.0625,-12.636,1,0.0326,118.029,4,https://api.spotify.com/v1/tracks/6meQO80LLQpNiGLfs2BFIh,audio_features,spotify:track:6meQO80LLQpNiGLfs2BFIh,0.0398,27
87,87,2005.0,I Never Came,Queens Of The Stone Age,0.0582,https://api.spotify.com/v1/audio-analysis/5y1Few8WyakfoyMvKYZigw,0.578,288467,0.519,5y1Few8WyakfoyMvKYZigw,0.178,2,0.0777,-7.79,1,0.027,115.431,4,https://api.spotify.com/v1/tracks/5y1Few8WyakfoyMvKYZigw,audio_features,spotify:track:5y1Few8WyakfoyMvKYZigw,0.555,45
88,88,,Dixie,Hank Penny & The Lincoln Penny Orchestra,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,89,1990.0,Commercial Reign,Inspiral Carpets,0.000198,https://api.spotify.com/v1/audio-analysis/7zXbRVc0HVOXji32CfzjeX,0.506,285093,0.902,7zXbRVc0HVOXji32CfzjeX,0.156,9,0.251,-4.705,1,0.0458,113.618,4,https://api.spotify.com/v1/tracks/7zXbRVc0HVOXji32CfzjeX,audio_features,spotify:track:7zXbRVc0HVOXji32CfzjeX,0.757,23
90,90,,Hourglass,Borialis,0.000145,https://api.spotify.com/v1/audio-analysis/4BPY5xtNGUcZDzxDM0DpnU,0.485,239267,0.94,4BPY5xtNGUcZDzxDM0DpnU,0,2,0.175,-5.674,1,0.0507,87.092,4,https://api.spotify.com/v1/tracks/4BPY5xtNGUcZDzxDM0DpnU,audio_features,spotify:track:4BPY5xtNGUcZDzxDM0DpnU,0.713,13
91,91,,Wake,The Dirty Skirts,0.0369,https://api.spotify.com/v1/audio-analysis/4CBRaK96VXN0AAiSQ4nmrl,0.531,207067,0.933,4CBRaK96VXN0AAiSQ4nmrl,0.00711,0,0.339,-4.56,1,0.0395,141.889,4,https://api.spotify.com/v1/tracks/4CBRaK96VXN0AAiSQ4nmrl,audio_features,spotify:track:4CBRaK96VXN0AAiSQ4nmrl,0.548,0
92,92,,Caricia Y Herida,Flor Silvestre,0.482,https://api.spotify.com/v1/audio-analysis/2lm7HcZXBerXi7DNcR6bfO,0.668,161750,0.315,2lm7HcZXBerXi7DNcR6bfO,0,10,0.463,-10.107,1,0.0446,110.094,4,https://api.spotify.com/v1/tracks/2lm7HcZXBerXi7DNcR6bfO,audio_features,spotify:track:2lm7HcZXBerXi7DNcR6bfO,0.767,0
93,93,,Le tortillard,Bézu,0.097,https://api.spotify.com/v1/audio-analysis/5SeLcfEllntpLsQZjE27Je,0.704,286427,0.967,5SeLcfEllntpLsQZjE27Je,0,2,0.314,-3.246,1,0.0438,126.98,4,https://api.spotify.com/v1/tracks/5SeLcfEllntpLsQZjE27Je,audio_features,spotify:track:5SeLcfEllntpLsQZjE27Je,0.902,0
94,94,2001.0,WKYA (drop),Redman,0.294,https://api.spotify.com/v1/audio-analysis/3uRytee5BNgbkgsOnBoRNI,0.599,124200,0.664,3uRytee5BNgbkgsOnBoRNI,0,1,0.295,-9.722,0,0.472,86.501,4,https://api.spotify.com/v1/tracks/3uRytee5BNgbkgsOnBoRNI,audio_features,spotify:track:3uRytee5BNgbkgsOnBoRNI,0.856,15
95,95,,Teräslintu,Solistiyhtye Suomi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,96,,Now's The Time To Fall In Love,Eddie Cantor,0.941,https://api.spotify.com/v1/audio-analysis/7hRovuwPgFYTcJLUtxRpAg,0.629,107933,0.537,7hRovuwPgFYTcJLUtxRpAg,0,10,0.314,-15.525,1,0.948,135.85,4,https://api.spotify.com/v1/tracks/7hRovuwPgFYTcJLUtxRpAg,audio_features,spotify:track:7hRovuwPgFYTcJLUtxRpAg,0.633,0
97,97,,Grim Prospects (Gross Prospects - Bad Trip Remix),Schizoid,0.325,https://api.spotify.com/v1/audio-analysis/3RFLnjntiXZQtF8ziAcACu,0.242,275413,0.999,3RFLnjntiXZQtF8ziAcACu,0,9,0.842,-1.457,1,0.559,205.362,4,https://api.spotify.com/v1/tracks/3RFLnjntiXZQtF8ziAcACu,audio_features,spotify:track:3RFLnjntiXZQtF8ziAcACu,0.0374,0
98,98,1961.0,Mangos,Kai Winding,0.622,https://api.spotify.com/v1/audio-analysis/1PGJUc1xe9qIqWoqqQShgq,0.862,223520,0.469,1PGJUc1xe9qIqWoqqQShgq,0.00719,0,0.104,-14.902,1,0.0448,112.311,4,https://api.spotify.com/v1/tracks/1PGJUc1xe9qIqWoqqQShgq,audio_features,spotify:track:1PGJUc1xe9qIqWoqqQShgq,0.691,2
99,99,,A Distant Voice,Sonny Simmons,0.823,https://api.spotify.com/v1/audio-analysis/6Bt2xLOhOvoYLqj5xRltSs,0.282,442991,0.011,6Bt2xLOhOvoYLqj5xRltSs,0.11,0,0.0685,-17.782,1,0.0447,138.701,4,https://api.spotify.com/v1/tracks/6Bt2xLOhOvoYLqj5xRltSs,audio_features,spotify:track:6Bt2xLOhOvoYLqj5xRltSs,0.0848,1
100,100,2006.0,Openbare Weg,Mira,0.93,https://api.spotify.com/v1/audio-analysis/5wsNvmX0ocP2UhMkLq1lNG,0.591,182333,0.342,5wsNvmX0ocP2UhMkLq1lNG,2.39e-05,4,0.0968,-8.3,1,0.0319,84.678,4,https://api.spotify.com/v1/tracks/5wsNvmX0ocP2UhMkLq1lNG,audio_features,spotify:track:5wsNvmX0ocP2UhMkLq1lNG,0.189,6
101,101,2000.0,President Johnson,Citizen Kaned,0.00608,https://api.spotify.com/v1/audio-analysis/73hCttxWznAFbn707d8FMV,0.756,387333,0.804,73hCttxWznAFbn707d8FMV,0.761,11,0.526,-8.371,1,0.131,108.056,4,https://api.spotify.com/v1/tracks/73hCttxWznAFbn707d8FMV,audio_features,spotify:track:73hCttxWznAFbn707d8FMV,0.34,1
102,102,1995.0,Lead Me Lord,The Brooklyn Tabernacle Choir,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,103,,Spontanous Combustion,Ellen McIlwaine,0.0465,https://api.spotify.com/v1/audio-analysis/7DfcUABiWWjmeuCVmQjOPD,0.5,277840,0.592,7DfcUABiWWjmeuCVmQjOPD,0,7,0.182,-6.146,1,0.0923,133.523,4,https://api.spotify.com/v1/tracks/7DfcUABiWWjmeuCVmQjOPD,audio_features,spotify:track:7DfcUABiWWjmeuCVmQjOPD,0.757,1
104,104,,Choro,Vince Guaraldi / Bola Sete,0.857,https://api.spotify.com/v1/audio-analysis/6QPIqCNl5HEFWqSkb5KROL,0.447,294667,0.399,6QPIqCNl5HEFWqSkb5KROL,0.175,0,0.161,-14.447,0,0.0444,83.544,4,https://api.spotify.com/v1/tracks/6QPIqCNl5HEFWqSkb5KROL,audio_features,spotify:track:6QPIqCNl5HEFWqSkb5KROL,0.791,11
105,105,,Ma Louise,Maurice Chevalier,0.993,https://api.spotify.com/v1/audio-analysis/4EcMrsSxjK8rynnZU0fvCb,0.463,193910,0.393,4EcMrsSxjK8rynnZU0fvCb,0.000358,5,0.624,-11.009,1,0.0532,135.985,4,https://api.spotify.com/v1/tracks/4EcMrsSxjK8rynnZU0fvCb,audio_features,spotify:track:4EcMrsSxjK8rynnZU0fvCb,0.623,0
106,106,1991.0,I Want You (Forever),Carl Cox Vs Yousef,0.000475,https://api.spotify.com/v1/audio-analysis/4jRDv3VD1713ogKtgCdc5D,0.671,475640,0.969,4jRDv3VD1713ogKtgCdc5D,0.822,4,0.0471,-5.683,0,0.0475,130.0,4,https://api.spotify.com/v1/tracks/4jRDv3VD1713ogKtgCdc5D,audio_features,spotify:track:4jRDv3VD1713ogKtgCdc5D,0.278,13
107,107,1997.0,Hate,Organized Konfusion,0.00503,https://api.spotify.com/v1/audio-analysis/5nU3MSl9ywGO89GuUYagm1,0.844,198467,0.475,5nU3MSl9ywGO89GuUYagm1,0,11,0.19,-9.027,1,0.414,88.107,4,https://api.spotify.com/v1/tracks/5nU3MSl9ywGO89GuUYagm1,audio_features,spotify:track:5nU3MSl9ywGO89GuUYagm1,0.635,16
108,108,2005.0,I Can't Stop Loving You,Martina McBride,0.739,https://api.spotify.com/v1/audio-analysis/4PTwPX9dK57yDtpEQOzFUW,0.473,261947,0.238,4PTwPX9dK57yDtpEQOzFUW,0.000131,7,0.113,-11.829,1,0.0252,66.657,4,https://api.spotify.com/v1/tracks/4PTwPX9dK57yDtpEQOzFUW,audio_features,spotify:track:4PTwPX9dK57yDtpEQOzFUW,0.344,18
109,109,1985.0,Thank You Lord,Horace Andy,0.707,https://api.spotify.com/v1/audio-analysis/1aeolGgpKbLkjF8wMeYnhS,0.715,171874,0.523,1aeolGgpKbLkjF8wMeYnhS,1.21e-05,11,0.0792,-10.122,0,0.18,151.183,4,https://api.spotify.com/v1/tracks/1aeolGgpKbLkjF8wMeYnhS,audio_features,spotify:track:1aeolGgpKbLkjF8wMeYnhS,0.923,0
110,110,,How Can You Call That Beautiful (Stewkey Vocal),Nazz,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,111,,Cheatin' In The Next Room,Tyrone Davis,0.426,https://api.spotify.com/v1/audio-analysis/3xwDeFIM42Mj9DeiY9h41q,0.692,235907,0.435,3xwDeFIM42Mj9DeiY9h41q,0.00104,10,0.0668,-10.728,1,0.0374,80.989,4,https://api.spotify.com/v1/tracks/3xwDeFIM42Mj9DeiY9h41q,audio_features,spotify:track:3xwDeFIM42Mj9DeiY9h41q,0.732,8
112,112,1971.0,Candy Man,Hot Tuna,0.452,https://api.spotify.com/v1/audio-analysis/6Rfv0SLLyW1jVniDcat7F6,0.362,216107,0.41,6Rfv0SLLyW1jVniDcat7F6,2.07e-06,7,0.679,-15.77,1,0.0365,85.952,4,https://api.spotify.com/v1/tracks/6Rfv0SLLyW1jVniDcat7F6,audio_features,spotify:track:6Rfv0SLLyW1jVniDcat7F6,0.637,15
113,113,,I See The Boys Of Summer,Richard Burton,0.88,https://api.spotify.com/v1/audio-analysis/68iMc2cxaPkVm5oEHHqHqL,0.694,173726,0.0373,68iMc2cxaPkVm5oEHHqHqL,0,7,0.145,-25.234,1,0.495,105.197,5,https://api.spotify.com/v1/tracks/68iMc2cxaPkVm5oEHHqHqL,audio_features,spotify:track:68iMc2cxaPkVm5oEHHqHqL,0.429,2
114,114,,Three Is a Crowd,Rory Block,0.854,https://api.spotify.com/v1/audio-analysis/6LTbctvqJBAio9kfytgY64,0.287,266067,0.227,6LTbctvqJBAio9kfytgY64,1.45e-05,1,0.117,-13.09,1,0.0331,180.805,4,https://api.spotify.com/v1/tracks/6LTbctvqJBAio9kfytgY64,audio_features,spotify:track:6LTbctvqJBAio9kfytgY64,0.344,3
115,115,1994.0,On Bended Knee,Boyz II Men,0.413,https://api.spotify.com/v1/audio-analysis/7MYmo0JJJDmu4MZTSAF9y3,0.626,329800,0.532,7MYmo0JJJDmu4MZTSAF9y3,0,8,0.116,-8.097,1,0.0351,116.621,4,https://api.spotify.com/v1/tracks/7MYmo0JJJDmu4MZTSAF9y3,audio_features,spotify:track:7MYmo0JJJDmu4MZTSAF9y3,0.191,58
116,116,,My Four Reasons,Howard Armstrong,0.788,https://api.spotify.com/v1/audio-analysis/1DbMpBy570dOwInKptdZ9A,0.737,198933,0.417,1DbMpBy570dOwInKptdZ9A,5.64e-06,5,0.362,-12.997,1,0.19,126.955,4,https://api.spotify.com/v1/tracks/1DbMpBy570dOwInKptdZ9A,audio_features,spotify:track:1DbMpBy570dOwInKptdZ9A,0.932,2
117,117,1971.0,Little Girl (LP Version),Donny Hathaway,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118,118,,Eternamente Amame,Miguel Gallardo,0.707,https://api.spotify.com/v1/audio-analysis/6ieof4HGJW0eNSnnlMmFkw,0.577,238640,0.484,6ieof4HGJW0eNSnnlMmFkw,1.19e-06,7,0.246,-12.276,0,0.0333,125.316,4,https://api.spotify.com/v1/tracks/6ieof4HGJW0eNSnnlMmFkw,audio_features,spotify:track:6ieof4HGJW0eNSnnlMmFkw,0.299,18
119,119,1999.0,Niev nietch nievitch,Les Ogres De Barback,0.406,https://api.spotify.com/v1/audio-analysis/6Mbh2rYhQc28UaGxkpKPTT,0.639,255440,0.762,6Mbh2rYhQc28UaGxkpKPTT,0.524,4,0.0563,-5.76,0,0.0701,137.165,4,https://api.spotify.com/v1/tracks/6Mbh2rYhQc28UaGxkpKPTT,audio_features,spotify:track:6Mbh2rYhQc28UaGxkpKPTT,0.93,7
120,120,,Come Over,DJ X-Change featuring DJ Joey A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121,121,,Blue Taxi,Morel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,122,,I Want Love (Tween You & Me) (Album Version),Tony Joe White,0.825,https://api.spotify.com/v1/audio-analysis/5mL1mEmSqrtI1FDWGqajVW,0.561,162533,0.198,5mL1mEmSqrtI1FDWGqajVW,0.151,9,0.164,-18.045,1,0.0482,174.557,4,https://api.spotify.com/v1/tracks/5mL1mEmSqrtI1FDWGqajVW,audio_features,spotify:track:5mL1mEmSqrtI1FDWGqajVW,0.676,9
123,123,2009.0,White Feather,Wolfmother,0.000246,https://api.spotify.com/v1/audio-analysis/2Ev05oD46eZJzrcNc1V1ac,0.578,184053,0.862,2Ev05oD46eZJzrcNc1V1ac,3.08e-05,9,0.381,-4.492,1,0.053,111.499,4,https://api.spotify.com/v1/tracks/2Ev05oD46eZJzrcNc1V1ac,audio_features,spotify:track:2Ev05oD46eZJzrcNc1V1ac,0.653,28
124,124,1995.0,Christlike Roche,The Roches,0.962,https://api.spotify.com/v1/audio-analysis/6dOmrYKuKtrfuyw2Pqx27Z,0.423,338333,0.121,6dOmrYKuKtrfuyw2Pqx27Z,0.000205,2,0.119,-13.303,0,0.0324,93.463,4,https://api.spotify.com/v1/tracks/6dOmrYKuKtrfuyw2Pqx27Z,audio_features,spotify:track:6dOmrYKuKtrfuyw2Pqx27Z,0.153,6
125,125,,You Rascal You,Bob Margolin,0.941,https://api.spotify.com/v1/audio-analysis/1BozNLZOmY0oznZe4YoCAh,0.836,126600,0.346,1BozNLZOmY0oznZe4YoCAh,0.000174,4,0.114,-11.393,1,0.0538,110.144,4,https://api.spotify.com/v1/tracks/1BozNLZOmY0oznZe4YoCAh,audio_features,spotify:track:1BozNLZOmY0oznZe4YoCAh,0.964,1
126,126,,Sympathy,Thomas Battenstein,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,127,2007.0,They Say (Album),Jupiter Rising,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128,128,,Simon's Folly,Dharma Bums,0.0441,https://api.spotify.com/v1/audio-analysis/4tdabOwjbLgLdobNIy3yKs,0.385,127907,0.904,4tdabOwjbLgLdobNIy3yKs,0.603,6,0.0671,-4.855,1,0.0426,156.803,4,https://api.spotify.com/v1/tracks/4tdabOwjbLgLdobNIy3yKs,audio_features,spotify:track:4tdabOwjbLgLdobNIy3yKs,0.558,0
129,129,1999.0,Crawl Before You Ball (Album Version),Saafir,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,130,2001.0,Medicate Myself,The Verve Pipe,0.00143,https://api.spotify.com/v1/audio-analysis/02qhx6dsmIZJa4B1q6N6UD,0.511,292827,0.781,02qhx6dsmIZJa4B1q6N6UD,0,9,0.0826,-4.641,1,0.0426,133.575,4,https://api.spotify.com/v1/tracks/02qhx6dsmIZJa4B1q6N6UD,audio_features,spotify:track:02qhx6dsmIZJa4B1q6N6UD,0.418,12
131,131,1990.0,Biding Her Time,Bob Neuwirth,0.8,https://api.spotify.com/v1/audio-analysis/2JmrfTKt2YYDwwdglDR7uw,0.538,241067,0.0592,2JmrfTKt2YYDwwdglDR7uw,0.000103,4,0.0859,-17.066,1,0.042,151.503,3,https://api.spotify.com/v1/tracks/2JmrfTKt2YYDwwdglDR7uw,audio_features,spotify:track:2JmrfTKt2YYDwwdglDR7uw,0.326,24
132,132,,More And More  (LP Version),Marvin Sapp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,133,,Cowboy Ways,James Hunter,0.173,https://api.spotify.com/v1/audio-analysis/5cGyNyFgPSiCwSnBwCMg0r,0.767,194653,0.651,5cGyNyFgPSiCwSnBwCMg0r,0,2,0.165,-5.762,1,0.0271,114.972,4,https://api.spotify.com/v1/tracks/5cGyNyFgPSiCwSnBwCMg0r,audio_features,spotify:track:5cGyNyFgPSiCwSnBwCMg0r,0.713,0
134,134,,Brasas Vivas,Nelson Ned,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,135,,Kolomeyke,Mish Mash,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136,136,2009.0,In This Life,Cama,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,137,1991.0,Groovin' In The Midnight,Maxi Priest,0.0401,https://api.spotify.com/v1/audio-analysis/6BD0vChKASpviIQeCTd7Yy,0.652,303533,0.645,6BD0vChKASpviIQeCTd7Yy,2.29e-05,10,0.0739,-8.482,0,0.0414,92.945,4,https://api.spotify.com/v1/tracks/6BD0vChKASpviIQeCTd7Yy,audio_features,spotify:track:6BD0vChKASpviIQeCTd7Yy,0.564,34
138,138,1997.0,Waiting,Porcupine Tree,0.00131,https://api.spotify.com/v1/audio-analysis/6IUwal3RAR3Vf62Eu3sd4E,0.533,264480,0.437,6IUwal3RAR3Vf62Eu3sd4E,0.393,6,0.0597,-12.132,0,0.0255,94.019,4,https://api.spotify.com/v1/tracks/6IUwal3RAR3Vf62Eu3sd4E,audio_features,spotify:track:6IUwal3RAR3Vf62Eu3sd4E,0.433,34
139,139,,A'chek Ouyounik (2009 Digital Remaster),Ragheb Alama,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,140,2005.0,Hell,Foo Fighters,1.26e-05,https://api.spotify.com/v1/audio-analysis/7xT9J7vWvVEx7AfrNZBcZR,0.177,117000,0.941,7xT9J7vWvVEx7AfrNZBcZR,0.00302,7,0.314,-5.104,1,0.112,153.134,4,https://api.spotify.com/v1/tracks/7xT9J7vWvVEx7AfrNZBcZR,audio_features,spotify:track:7xT9J7vWvVEx7AfrNZBcZR,0.289,45
141,141,,Hips Don't Lie (featuring Wyclef Jean),Shakira Featuring Wyclef Jean,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142,142,,Juoksuhauta-twist (Elämä juoksuhaudoissa),The Avengers,0.00331,https://api.spotify.com/v1/audio-analysis/0WSSwYOhdKSRKrbOfPwxKc,0.439,122733,0.513,0WSSwYOhdKSRKrbOfPwxKc,0,2,0.399,-9.768,0,0.0255,96.693,4,https://api.spotify.com/v1/tracks/0WSSwYOhdKSRKrbOfPwxKc,audio_features,spotify:track:0WSSwYOhdKSRKrbOfPwxKc,0.697,10
143,143,1988.0,I Got Over It (Album Version),Robben Ford,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,144,,One Less Bell To Answer,Brazilian Tropical Orchestra,0.403,https://api.spotify.com/v1/audio-analysis/3atMRdwx0eXXCfll8u6Lei,0.206,192400,0.397,3atMRdwx0eXXCfll8u6Lei,0.807,2,0.493,-8.997,0,0.0278,80.598,4,https://api.spotify.com/v1/tracks/3atMRdwx0eXXCfll8u6Lei,audio_features,spotify:track:3atMRdwx0eXXCfll8u6Lei,0.241,1
145,145,,Festa,Gil Semedo,0.0214,https://api.spotify.com/v1/audio-analysis/0vDyuMxy7bbw8CCtglhv3v,0.746,285373,0.912,0vDyuMxy7bbw8CCtglhv3v,0.000683,11,0.0784,-6.528,1,0.0424,113.026,4,https://api.spotify.com/v1/tracks/0vDyuMxy7bbw8CCtglhv3v,audio_features,spotify:track:0vDyuMxy7bbw8CCtglhv3v,0.962,3
146,146,1984.0,Te Hacen Falta Vitaminas,Soda Stereo,0.00258,https://api.spotify.com/v1/audio-analysis/466XGyJj6LHJcpeR3RhhJX,0.354,382800,0.953,466XGyJj6LHJcpeR3RhhJX,0.00158,9,0.564,-4.976,1,0.112,93.683,4,https://api.spotify.com/v1/tracks/466XGyJj6LHJcpeR3RhhJX,audio_features,spotify:track:466XGyJj6LHJcpeR3RhhJX,0.65,55
147,147,,Sense And Trick,Xmilk,2.21e-05,https://api.spotify.com/v1/audio-analysis/1vZsl7aurXLVfSTbRThjmw,0.318,123667,0.935,1vZsl7aurXLVfSTbRThjmw,0.87,0,0.0943,-4.028,1,0.0867,139.409,3,https://api.spotify.com/v1/tracks/1vZsl7aurXLVfSTbRThjmw,audio_features,spotify:track:1vZsl7aurXLVfSTbRThjmw,0.533,0
148,148,,Fire (Oscar G Space Vocal Mix),Dolce; Oscar G.,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
